-9.949999999999999956e-01 1.949237210745977513e-24
-9.849999999999999867e-01 -2.038396062823816036e-23
-9.749999999999999778e-01 -4.871397399594510619e-24
-9.649999999999999689e-01 1.173559592487010250e-22
-9.549999999999999600e-01 -3.590741713564475726e-24
-9.449999999999999512e-01 -6.482815785632747104e-22
-9.350000000000000533e-01 1.574634133039428264e-22
-9.250000000000000444e-01 3.453913635591651351e-21
-9.150000000000000355e-01 -1.385016020496565144e-21
-9.050000000000000266e-01 -1.782019058251193811e-20
-8.950000000000000178e-01 8.978858235837557461e-21
-8.850000000000000089e-01 8.936233423653100040e-20
-8.750000000000000000e-01 -4.869254457208633864e-20
-8.649999999999999911e-01 -4.355339144330831381e-19
-8.549999999999999822e-01 2.301090498433146544e-19
-8.449999999999999734e-01 2.076762233381325706e-18
-8.349999999999999645e-01 -8.725618476266949251e-19
-8.249999999999999556e-01 -9.426498014932784959e-18
-8.149999999999999467e-01 3.131483159055805720e-18
-8.049999999999999378e-01 4.445668197348928277e-17
-7.949999999999999289e-01 5.691012352361701843e-18
-7.850000000000000311e-01 -1.505220028299828219e-16
-7.750000000000000222e-01 1.095618103112452244e-16
-7.650000000000000133e-01 2.613378759182299626e-15
-7.550000000000000044e-01 1.323792215847969066e-14
-7.449999999999999956e-01 5.572454051237536705e-14
-7.349999999999999867e-01 2.232782733142334499e-13
-7.249999999999999778e-01 8.711374916073222414e-13
-7.149999999999999689e-01 3.320796494151308958e-12
-7.050000000000000711e-01 1.237238019371361389e-11
-6.950000000000000622e-01 4.504788187033368188e-11
-6.850000000000000533e-01 1.602726187993169352e-10
-6.750000000000000444e-01 5.571448242378829213e-10
-6.650000000000000355e-01 1.892125591279450463e-09
-6.550000000000000266e-01 6.276718631104568715e-09
-6.450000000000000178e-01 2.033365010326291114e-08
-6.350000000000000089e-01 6.430737652090355284e-08
-6.250000000000000000e-01 1.984655601415436166e-07
-6.149999999999999911e-01 5.973706827816718027e-07
-6.049999999999999822e-01 1.752313272793730656e-06
-5.949999999999999734e-01 5.004405149687156155e-06
-5.849999999999999645e-01 1.389538684623436037e-05
-5.749999999999999556e-01 3.743950725481086703e-05
-5.649999999999999467e-01 9.761235769551114994e-05
-5.549999999999999378e-01 2.452181527015072100e-04
-5.449999999999999289e-01 5.898886344191132730e-04
-5.349999999999999201e-01 1.352924158160061794e-03
-5.249999999999999112e-01 2.965293496039348407e-03
